,Gene name,Moderate 0,Moderate 1,Moderate 2,Moderate 3,Moderate 4,Moderate 5,Moderate 8,Moderate 11,Moderate 13,Moderate 14,Severe 0,Severe 1,Severe 2,Severe 3,Severe 4,Severe 5,Severe 6,Severe 8,Severe 9,Severe 10,Severe 11,Severe 13
16949,CACNA1H,64.852135,24.365877,26.049355,8.694382,9.762107,19.433615,6.955581,1.7636685,12.871458,16.165375,0.0,19.17835,25.31937,1.8793459,18.82399,3.0524848,43.249466,109.51851,89.883705,79.63235,61.897247,57.69732
16950,MEX3D,4.1259494,18.826694,30.560839,10.721134,5.647276,10.270092,3.429485,11.464858,4.1026645,77.622604,10.252869,28.40309,34.685867,2.3596036,1.8244846,7.0928125,66.42468,29.498526,135.37144,64.71823,118.96093,7.543522
16951,STARD6,10.567722,7.3235,0.0,1.7895491,2.1177466,0.0,0.0,0.0,0.0,0.0,0.0,4.4529657,2.1008403,1.9181933,0.0,1.7769766,44.437317,0.0,0.0,33.84538,5.3418803,0.0
16952,CCER2,22.367193,16.675955,5.471326,8.988593,7.890647,1.49723,1.1781338,2.270663,4.684637,62.447247,0.0,27.708628,12.39237,1.3442667,4.019757,4.275747,74.97901,0.0,50.675114,114.443115,80.33899,4.468293
16953,C6orf226,4962.4595,3927.296,2286.7063,862.3378,1215.5051,797.1592,629.5916,610.0403,1201.108,261.08514,2448.8147,3031.4067,4180.995,1891.8953,1167.2584,1794.1525,878.85034,97.4276,304.21817,324.87854,394.96637,73.06079
16954,MORC2-AS1,81.57731,71.27031,86.09901,51.65827,70.3546,24.270761,62.63358,7.5320582,22.874022,11.655067,1.0880209,52.771397,70.175446,9.784608,21.40776,76.50475,76.82628,0.0,54.70126,42.392883,21.494831,33.444817
16955,NUDT8,927.15875,495.79932,220.99165,135.7805,251.23518,165.725,65.45191,90.3315,169.95093,58.52436,103.21811,503.12106,596.44556,183.32373,151.25754,219.43588,77.82275,23.980814,40.546673,93.448,102.75173,29.351395
16956,SLC9B1,437.69962,271.5267,161.31885,58.875366,56.934227,78.47435,39.330494,77.099174,65.82552,39.57481,23.499037,123.59661,257.34576,68.50838,27.949844,109.56655,103.5193,107.50917,111.42997,212.73813,157.8236,52.296425
16957,ST7-AS2,1.8737118,0.0,0.0,2.344666,0.0,0.0,0.0,0.0,0.0,16.705795,0.0,2.4189646,1.9992005,0.0,0.0,0.0,23.199343,0.0,100.44095,8.718563,57.60989,51.0739
16958,CCDC110,23.678602,13.078676,11.0085335,3.8985586,11.873448,7.2168074,2.200704,11.680434,3.164064,29.710005,0.0,15.405124,6.1509504,6.5871463,0.0,0.0,24.937654,22.522524,14.025246,58.139606,52.597855,29.15452
16959,OR10P1,0.0,0.0,0.0,0.87757784,0.0,0.0,0.0,0.0,0.0,2.979738,0.0,0.0,0.0,0.0,0.0,0.0,1.9550343,0.0,58.61846,6.56168,5.5096416,6.1239157
16960,C12orf40,25.233402,8.102036,2.2716947,26.76246,29.486568,27.43185,35.243187,15.17836,60.270924,9.258771,0.0,23.181492,14.656515,15.100513,11.386076,65.276596,26.477165,108.46267,93.29301,87.32841,8.747482,0.0
16961,IL4I1,53.532433,67.74879,479.82486,37.228264,66.18741,156.6932,82.37248,2.0445716,40.50579,78.03584,45.433685,90.205734,66.63622,5.229181,16.782433,151.5764,140.28117,161.1651,114.76536,347.88037,55.426575,9.530519
16962,OGFR-AS1,0.0,0.0,1.2950013,1.9135094,1.7814357,0.0,1.8608112,0.0,0.38689208,16.44592,0.0,6.4173265,8.553001,0.0,2.122241,0.0,49.505867,27.472527,17.006802,36.51139,14.856205,3.6576443
16963,OSTN-AS1,0.0,1.8040771,0.0,2.0404,0.0,4.1084137,0.0,0.0,0.0,14.576715,2.8885038,0.0,3.5880876,0.0,0.33457124,0.0,4.564126,0.0,0.0,34.9415,45.022884,0.0
16964,TPBGL,21.61521,27.454464,19.849598,3.8104947,13.820315,7.5599337,3.6295054,22.987268,0.0,2.9809132,0.0,7.0038733,30.632292,3.4965034,4.2016807,30.039854,0.0,20.661158,15.0116825,20.697931,33.3952,4.9614897
16965,AC020743.2,0.0,0.0,0.0,0.0,11.029596,0.0,1.6129032,0.0,0.0,19.092545,0.0,0.0,0.0,0.0,0.0,2.6378264,92.36801,23.584906,59.53934,92.173,49.058563,4.2921667
16966,LINC00570,0.0,0.0,0.0,0.0,0.0,0.7629511,0.0,8.830488,0.0,6.6934404,1.98334,0.0,0.0,0.0,0.0,36.793945,36.201096,0.0,17.730495,5.6786375,0.0,1.5571473
16967,RHCE,43.516754,35.47029,37.134468,77.927444,9.485324,2.248707,4.368576,47.953934,75.03222,18.32254,41.03814,80.15757,115.74843,33.676144,19.328547,33.347076,92.39663,53.62547,120.15322,38.561386,59.112427,28.901733
16968,FGF13,0.0,2.359047,0.0,2.0857968,40.30016,19.121214,13.037809,229.82385,14.7710495,0.0,0.0,3.0788176,8.643043,39.91183,42.434307,341.6932,129.15718,28.328611,9.699321,75.74619,26.869019,10.173736
16969,IER3,698.381,2416.219,14268.188,392.45264,500.9467,501.8041,683.06146,733.2222,988.9121,114.27882,4855.6694,2739.096,5324.1587,2509.6294,3661.1099,4610.0664,1037.6025,30.395136,83.85889,293.4464,139.95013,88.81981
16970,MTCP1,42.27646,39.03673,20.587837,11.633702,0.7435497,5.3424554,0.5228211,14.1381235,10.619927,57.163685,6.674613,9.368559,28.625772,14.723413,14.186584,6.8614855,70.78305,90.65508,65.764305,76.69327,146.09103,4.870914
16971,TRAV12-3,1111.8595,414.48148,907.8384,173.84703,695.22473,288.3967,292.56097,256.6618,531.6306,50.210896,89.99593,623.01294,798.43805,351.57642,254.31438,625.7539,84.549034,18.416206,27.64825,66.64125,257.0071,55.055893
16972,DCAF8L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6417665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.314175,22.624435,65.120476,18.57243,4.422822
16973,RANBP3L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8910506,0.0,0.0,0.0,0.0,0.0,0.0,6.9930067,26.525198,31.260807,53.940018,10.133139,4.199916
16974,CRYBA1,9.612496,6.0537496,8.498236,0.0,0.0,2.1505377,0.0,0.0,0.0,33.11816,21.780024,9.165167,3.1476235,0.0,0.0,15.772507,33.98402,32.051285,28.761597,26.825882,10.070494,6.026181
16975,ZNF404,72.50161,36.607666,5.8717175,4.188204,60.51707,9.485638,12.933573,3.942344,8.647766,39.79159,0.0,7.9060917,26.29298,27.250189,7.018319,4.959443,151.8437,0.0,42.028618,33.26687,143.05136,98.55959
16976,PAQR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.856207,0.0,0.0,0.0,0.0,0.0,0.0,13.636662,91.4028,51.55555,92.03201,46.106453,0.0
16977,TSSK3,122.30227,59.958626,13.003469,6.748791,9.870125,0.0,9.399157,2.5886617,12.170367,0.0,10.616024,25.021893,83.13651,15.765287,10.548988,30.480007,6.35007,28.653296,0.0,22.751759,1.0621349,6.5360947
16978,GAS2,16.387764,12.068957,3.589559,13.04141,8.554588,17.814705,4.259701,0.0,5.53086,52.72233,3.7805338,12.379407,27.963839,4.144219,9.003701,2.5799794,23.084938,126.717316,37.922035,66.13142,80.6386,11.601965
16979,FOXO6,0.0,0.0,3.6166368,14.144272,0.0,0.0,0.0,0.0,0.0,2.5871656,7.836991,0.0,3.5958288,3.2784755,0.0,13.370301,0.78382194,32.786884,43.436947,5.8305554,22.266228,35.842297
16980,FOXR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2932663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.623787,8.410429,2.1358395,0.0
16981,TMED6,33.11634,24.301085,11.129789,5.5839977,4.183232,4.820323,5.3419223,5.6913733,3.2651258,29.042587,5.963993,3.5494423,27.525564,9.990872,8.79977,17.493948,59.970177,25.316454,109.7493,67.89341,63.27372,5.963776
16982,GUCA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.906288,0.0,0.0,0.0,0.0,0.0,0.0,27.757683,30.30303,27.184153,5.0864697,0.0,0.0
16983,FABP3,1.8642803,0.0,0.0,1.0167768,0.0,0.0,0.0,0.65828454,0.0,0.0,0.0,2.7786222,0.0,0.0,0.0,0.0,24.037912,0.0,56.12982,10.398621,39.39691,0.0
16984,PRAMEF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.454753,0.0,33.97676,23.560467,0.0,0.0
16985,DDX39B-AS1,13.069054,1.2758356,12.598154,0.0,0.0,0.0,0.0,0.0,0.0,6.6800265,4.1614647,5.469138,0.0,2.2253284,2.1367521,0.0,7.4626865,35.714283,30.311777,79.22698,5.656109,0.0
16986,MID1,0.0,5.225626,19.722137,0.8826125,6.514658,2.3923445,0.0,54.343437,0.0,5.3209653,5.5648303,0.0,3.1007752,2.5158238,2.8019052,0.0,97.53384,60.319763,210.96822,95.99185,74.339165,25.12563
16987,CCNT2-AS1,188.90945,112.23073,120.90684,38.557945,55.41291,22.072998,61.198254,40.851215,37.77277,35.761536,28.348845,47.49712,156.50302,54.259357,27.128674,90.68961,18.078619,37.878788,8.012821,89.47116,153.79808,7.738107
16988,CCDC85A,5.2742615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.834309,0.0,0.0,3.1094527,6.623545,0.0,0.0,13.083495,0.0,29.11634,19.948051,13.273865,68.170456
16989,SYN1,38.09355,34.042976,753.895,7.5626287,3.782908,0.0,1.874486,6.388893,4.6262393,9.351023,432.6518,31.1952,29.306578,46.158962,21.666908,27.3182,25.052055,84.823616,0.0,47.91542,29.180668,34.033638
16990,WFDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5289855,0.0,0.0,0.0,0.0,0.0,0.0,3.10559,0.0,0.0,29.67359,85.582985,21.345728,23.681646,2.2825837
16991,CHSY3,0.0,0.0,8.280783,4.1694546,3.055301,0.0,0.0,0.0,1.5893198,0.0,0.0,0.0,0.0,0.0,0.0,2.0955575,12.639863,0.0,18.382353,57.277714,33.90246,30.03003
16992,SNCB,14.833193,27.2269,2.6260505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7677832,0.0,12.406948,6.757864,0.7684623,1.8515091,8.3542185,0.0,0.0,5.7770076,5.29661,1.8889309
16993,ANGPTL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0627062,0.0,0.0,0.0,0.0,1.7860333,0.0,0.0,0.0,0.0,28.985508,7.627765,35.066883,9.381138,0.0
16994,UBQLN3,0.0,0.0,0.0,0.0,4.9189568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.089888,86.15282,51.7455,39.405647,1.799532
16995,ILK,6400.161,3947.2495,5840.2427,6737.6978,7352.3613,3602.2253,3996.7407,4897.298,8678.823,35.192547,8008.4243,8541.482,17837.23,8314.749,7290.4307,21921.594,14072.224,22.522524,59.717957,41.041496,62.828815,9.867629
16996,ASMTL-AS1,145.77705,147.80626,116.30173,50.672337,22.451464,46.638737,17.37816,29.690481,20.857613,137.47731,63.980267,99.56323,112.67102,19.572912,20.80198,77.21151,280.7537,80.4547,143.15565,126.655426,77.14324,39.123356
16997,RFPL3S,4.8327775,14.763682,7.0102277,5.0181694,12.439364,5.9263277,7.5976048,1.7639794,3.5679798,20.614258,0.0,2.0563438,0.0,5.1880608,9.826352,0.85888517,31.435463,32.679737,51.953407,41.526955,38.65056,33.614937
16998,C7orf61,4.709326,8.834599,23.328724,7.298274,52.943787,58.7405,59.925037,39.87979,62.049763,39.7706,11.262278,15.840639,7.734519,86.869385,52.126396,234.69518,177.20148,34.72222,27.996815,85.86211,69.03292,62.539433
16999,HOXC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.911035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.43184,113.83523,100.08618,19.69187,3.1746032
17000,SRGAP3-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.97386,62.14924,46.44786,71.47743,8.786297,16.447369
17001,NAALADL2-AS2,0.0,0.0,2.301496,0.0,0.0,0.0,0.0,0.0,0.0,20.67685,0.0,0.0,0.0,0.0,0.0,0.0,53.355015,0.0,126.27336,50.098263,71.151085,3.5511365
17002,RIMS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814062,0.0,0.0,0.0,0.0,0.0,0.0,107.80124,39.840637,19.53125,49.103416,15.009005,3.1735954
17003,TRBJ2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.36271,0.0,0.0,0.0,0.0,0.0,0.0,89.50693,0.0,51.924767,67.491035,104.38423,75.886475
17004,UFSP1,121.728165,68.06292,184.23979,8.971729,81.06675,43.36384,10.308771,45.80165,25.048758,33.202995,7.2162333,28.689444,123.856606,13.74892,11.600063,66.64399,127.7426,0.0,64.98499,70.48389,71.048805,5.846982
17005,C2orf40,287.18906,140.6214,174.7595,15.576553,41.88696,73.9765,34.145863,44.69812,21.217072,18.496782,5.0472035,110.17989,351.26123,79.775505,13.180531,51.997585,51.686455,0.0,37.362328,24.836115,124.82492,32.961987
17006,FABP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.888397,0.0,0.0,0.0,0.0,0.0,0.0,3.5026271,65.27581,20.790022,69.56818,58.110756,25.306807
17007,SRPK3,15.267176,3.4199727,0.0,0.0,0.0,0.0,0.0,18.975332,0.0,1.8532245,0.0,0.0,0.0,0.0,0.0,17.482517,6.6731343,34.36426,71.538635,4.6511626,42.067394,0.0
17008,C1orf53,75.0676,101.62211,95.57776,35.879032,38.963806,9.251709,27.84888,1.647718,42.090744,7.5902853,49.61979,113.18986,154.0551,17.77543,19.487534,11.246763,27.149723,0.0,0.0,45.45076,24.994942,13.99444
17009,CCDC3,9.170308,10.063223,20.801937,8.528551,6.364138,15.252546,7.0347476,0.0,18.473204,11.750881,0.0,14.99636,215.15529,65.295166,4.0625577,59.55849,59.29487,98.69374,29.811882,93.42616,34.06505,28.77666
17010,TMEM238,115.79754,36.315434,107.63017,23.750359,31.754347,40.270077,29.791199,15.689055,16.548687,53.213524,17.291319,47.528774,71.27589,36.24568,10.632641,36.995716,76.43349,0.0,98.36466,85.94936,75.101974,52.008034
17011,HCN2,17.684774,7.336651,16.858437,6.0202475,16.555052,19.473871,9.549054,3.5129452,2.4703557,7.36377,0.0,1.987733,20.127827,1.1016855,2.435757,57.765083,50.37279,0.0,22.861408,4.3215213,14.185846,29.850746
17012,MTSS1L,96.41655,55.8181,74.55193,40.20696,140.57288,26.045124,6.2691965,43.339466,91.01097,2.8020108,11.895779,98.45713,53.462193,38.07447,36.618534,61.299362,39.966312,82.94029,51.971966,53.523415,26.049656,24.078436
17013,NPVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95418,0.0,80.24911,19.56165,1.6005121,0.0
17014,DLG1-AS1,0.0,3.3068783,2.9403117,0.0,0.0,0.0,0.0,0.0,0.0,5.330182,0.0,3.8284838,3.974563,0.0,0.0,0.0,23.024889,64.161964,75.932556,16.041016,36.605762,5.32448
17015,PSKH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.867226,18.881481,94.21303,6.0350027,29.696672
17016,FAM167B,122.3188,118.14283,37.54718,40.30636,27.944414,8.879619,1.8765248,11.11227,24.604763,0.0,56.33867,85.91637,105.04797,38.511784,16.866354,33.24207,15.460051,0.0,26.57269,3.8138826,0.0,0.0
17017,SNX7,0.0,0.0,5.7660522,32.72439,3.5877063,2.9201045,0.0,2.813731,11.672241,1.8138945,0.0,3.2447486,54.161983,11.352654,0.0,6.353736,30.672585,20.703934,0.0,99.81202,14.472311,38.006905
17018,DLK2,62.420338,20.085987,54.685284,18.768684,35.090282,6.1184907,12.584857,6.5915422,13.090669,26.524004,2.2696323,14.933613,20.204218,26.2844,1.5396459,29.769382,38.25423,0.0,97.95282,25.54104,127.826126,37.364624
17019,GLIPR1L1,0.0,15.360252,0.0,2.4421926,4.4641614,0.0,1.5213753,1.1591516,0.0,8.041236,0.0,4.040983,6.5068483,2.6946914,0.0,8.121681,22.450644,126.34352,89.23498,42.31333,71.44616,4.1012335
17020,AC062017.1,614.53204,597.17554,219.20714,150.93176,202.15472,36.803875,83.887695,117.845146,123.67363,42.388233,427.5504,520.8741,514.2504,376.06165,240.63843,273.0818,272.3584,33.22259,75.480774,99.795944,151.50383,30.594543
17021,PRR23C,0.0,0.0,0.0,0.0,2.359047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.485084,22.537628,0.0,23.94362,27.021215,0.0,0.0
17022,MEIS1-AS2,4.791567,0.0,6.0194883,21.183502,129.43213,0.0,0.0,35.33569,41.98374,9.174313,8.223684,24.97962,1.8747656,0.0,0.7391529,84.551384,19.583742,33.444817,13.623979,3.3388982,18.117493,0.0
17023,PGLYRP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8699691,0.0,0.0,0.0,0.0,0.0,0.0,9.920635,0.0,70.920166,14.064698,0.0,0.0
17024,TXNDC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428572,0.0,17.689932,6.4910784,0.0,7.4266615
17025,SORCS2,0.0,0.0,26.766392,1.9592477,5.989151,0.0,1.7102789,3.3921301,0.0,54.725216,18.737812,9.066675,54.046463,1.7934002,35.708908,2.3452158,38.316677,0.0,93.800514,55.207195,13.966038,1.746725
17026,FAM110C,0.0,6.0150375,3.4667323,6.473649,4.595238,1.548467,0.0,0.0,3.8066237,36.87029,0.0,10.606641,12.717197,4.9849167,4.206047,8.049025,36.52007,27.100271,111.6543,57.152225,54.330284,8.534408
17027,VN1R4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.933174,0.0,9.02527,35.67179,12.738853,32.57329
17028,CLEC4G,19.158306,56.26657,47.72915,28.84349,37.756927,20.370623,11.654304,110.7594,17.856237,146.60973,32.118603,134.65396,162.65689,6.545727,0.7423905,58.46139,220.79962,56.452705,38.071632,179.07454,51.685,28.388206
17029,THAP10,0.6114338,4.1619253,4.569388,1.118193,20.095947,0.0,0.7072636,0.0,4.035428,20.624733,0.0,2.0496004,20.261005,1.7714792,0.0,1.0033109,1.501727,59.271286,10.950916,22.835619,3.0545638,32.36246
17030,NTN5,53.27805,7.942463,7.633834,1.5377518,11.158135,3.0231,1.1778563,0.0,11.658788,32.461098,0.0,29.982683,12.47244,5.5712657,10.12636,6.758668,76.2688,139.29132,71.19729,111.90596,109.24099,8.022604
17031,ANKRD30A,0.0,0.0,0.0,0.0,0.0,2.4900398,0.0,0.0,0.0,20.25718,11.376565,0.0,0.0,0.0,0.0,0.0,0.0,22.83105,18.656717,65.84169,49.4766,7.026208
17032,ZCWPW2,3.5612533,9.642773,0.0,1.3111315,2.446184,0.0,0.0,4.154289,1.9912385,28.173662,0.0,11.892696,0.0,0.9835743,0.0,9.199521,83.21138,0.0,83.07369,71.85713,50.074024,15.645062
17033,OR5AC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.498526,0.0,9.90099,37.238533,0.0,27.855152
17034,LINC00561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4389744,0.0,0.0,0.0,0.0,0.0,0.0,46.371193,0.0,0.0,39.31157,0.0,4.222973
17035,EPCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.092146,5.30504,0.0,1.0733069,2.0321074,11.4416485,13.623979,19.686518,31.576496,98.003006,111.12322,50.686523,28.047163,30.374966
17036,FABP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.996108,0.0,0.0,0.0,0.0,0.0,0.0,49.433823,104.52605,175.45631,33.072937,34.877495,28.782318
17037,DIRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300123,56.07516,0.0,25.95859,46.417496,0.0
17038,ETV3L,0.0,0.0,5.112321,0.0,0.0,0.0,0.0,2.2988505,0.0,13.3477335,0.0,0.0,0.0,0.0,0.0,9.259259,27.939188,0.0,20.366598,69.907394,89.95771,6.2530518
17039,FZD8,3.6397471,7.3040433,6.570702,0.0,2.8948572,1.6082342,0.0,1.5344483,2.1947556,22.667423,0.0,0.6072014,5.122288,15.763172,1.939112,0.0,43.770752,0.0,34.035057,83.47397,52.499374,11.853137
17040,ELL3,340.54517,135.46687,268.98938,47.832115,148.15611,48.12563,57.03077,19.007492,15.798205,0.0,131.5059,246.9865,147.89824,84.94633,63.173073,39.36727,19.977821,0.0,0.0,19.037674,20.277855,2.1217906
17041,BACH1-IT2,2.97833,4.791567,21.35825,10.4110775,3.1172068,29.957773,0.47571477,4.8965335,0.3978991,24.723963,0.0,47.168064,7.530613,3.095017,0.0,133.30086,133.65239,0.0,19.920319,104.88571,11.302022,10.327701
17042,AKR1C4,0.0,0.0,0.0,0.0,43.855637,0.0,0.0,43.401733,0.0,21.527855,3.1816735,0.0,0.0,1.1860989,7.4626865,1.8835939,89.069016,56.752003,46.429836,153.6136,30.76164,29.836613
17043,GATA6,4.458315,0.0,28.104557,0.0,2.8208745,0.0,1.7921146,0.0,2.5297244,24.580593,3.965107,0.0,2.5182574,3.9619648,0.0,8.611089,73.9575,89.15593,125.50365,38.227833,92.467834,50.85694
17044,DCDC2B,50.052483,31.488699,18.686617,4.5143347,5.788215,3.378286,0.0,2.9505248,1.5250876,9.372465,0.0,21.683546,17.640602,8.852079,14.215775,9.707996,44.26896,0.0,13.071896,40.512085,40.92591,28.571428
17045,PCDHGA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.203981,0.0,0.0,0.0,0.0,0.0,0.0,65.824295,37.453186,50.12458,37.118317,17.863068,31.25
17046,FAM225A,0.0,1.3993843,17.64464,10.046915,10.221309,10.478828,1.3984563,0.0,11.031925,12.337787,6.2073245,11.458612,4.132449,0.0,0.0,0.97933596,8.7220745,30.864197,63.6671,118.322754,19.940195,35.850796
17047,NPIPB9,9.088787,0.0,4.531331,0.0,0.0,2.9078221,0.0,0.98145056,3.333239,1.6616815,0.0,1.8545994,5.5596294,0.0,7.045062,11.4416485,13.881373,47.655396,13.720568,111.64719,38.11878,0.0
17048,AC009120.5,11.357389,0.0,0.0,5.0982924,3.4722223,0.0,0.5799791,0.0,0.0,40.78916,0.0,0.0,0.0,1.9817678,0.0,9.054211,17.11908,0.0,37.835117,30.821253,71.98638,7.23397
17049,CDH20,65.39522,74.77255,28.35001,3.711433,5.069344,0.0,14.157719,1.8001801,2.1891418,2.728513,4.5745654,17.884953,29.83816,9.487362,21.43324,12.685562,41.546566,118.623566,89.84727,133.68439,155.526,11.212738
17050,TEKT4,0.0,0.0,0.0,0.0,0.0,0.0,2.2773855,2.1263025,0.0,12.048498,0.0,0.0,0.0,3.8372986,2.4166028,0.0,39.176422,0.0,11.820331,2.046245,5.5834727,0.0
17051,SLX1A,90.11095,204.49402,201.83076,1.6428455,3.3662972,2.018571,2.8958662,2.8968713,8.63504,80.464226,85.72947,190.6472,145.08626,70.4125,103.79512,4.4722157,79.25801,49.49193,75.79667,65.06,86.05895,25.816198
17052,LINC00862,1.610306,3.9047248,0.0,0.0,0.0,0.0,0.0,52.91782,1.379691,13.693071,0.0,0.0,10.091177,11.207961,26.120804,81.70456,77.03792,0.0,11.160715,17.464733,19.259201,0.0
17053,RGS9BP,0.0,0.91474575,3.7174723,3.9808745,3.6818857,4.716296,1.7898693,3.923386,0.0,0.0,0.0,24.003439,20.586235,11.429396,12.771392,14.599995,25.575449,45.390926,0.0,3.8182511,73.87316,1.9443905
17054,S100A13,179.37709,89.89038,65.843155,55.568035,0.8101758,10.300844,1.7357582,34.497635,25.69575,47.97489,42.96726,47.822144,180.4659,36.299706,18.30068,39.541656,111.42481,141.23508,127.65873,238.26453,171.90077,61.233814
17055,IDH1-AS1,74.555695,30.588182,11.0594425,26.222271,19.229088,11.193084,10.327238,20.06585,29.591026,8.224508,4.324925,40.554043,75.30325,7.274178,16.924664,84.54563,115.58363,25.252525,45.746468,52.985386,23.351677,1.5351549
17056,FAM184B,157.06009,11.445075,0.0,10.421349,6.781288,42.82876,0.7072636,6.91404,59.46468,4.3782835,1.1849744,45.72369,7.1876984,7.261527,33.826305,33.52579,97.24139,24.213076,48.097664,10.12104,10.319918,0.0
17057,AC017048.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.774105,73.54526,41.87028,14.228714,4.040404,3.1989765
17058,MSLN,12.704346,6.0271153,18.27857,0.64792013,0.0,0.0,0.0,0.0,1.4983518,10.384489,0.0,0.0,20.312439,11.640089,0.0,60.49715,10.591207,106.64685,12.61034,14.325793,3.2213836,1.4132278
17059,HEPACAM2,5.259675,2.9524653,8.264462,1.8201675,2.6702724,0.0,4.199916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111,42.19409,66.435684,56.135414,43.032795,12.645695,3.483107
17060,SIRT4,258.52136,108.18702,174.8959,19.763031,82.892044,28.5984,34.61004,25.47032,14.156679,7.412898,0.0,76.96092,66.30641,43.643055,31.988266,28.315311,68.3195,99.33183,44.42836,49.93824,102.0722,6.597131
17061,TAC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4406967,0.0,0.0,1.7500875,0.0,0.0,0.0,57.143173,91.52098,25.593933,34.427876,30.546623,2.6845636
17062,C19orf84,11.797823,1.5239257,0.0,50.923298,25.545502,5.2289724,24.764881,14.92794,34.765053,13.506351,31.778059,35.34719,42.063953,4.3844366,2.002002,14.00353,18.591572,37.17472,53.782642,53.62812,61.538345,1.1323746
17063,LINC00885,1.8835939,5.3153324,2.746498,3.1016529,1.0024058,0.0,0.0,0.0,0.0,5.430486,5.7438254,3.1713605,8.654099,0.89871484,0.0,2.2026432,156.30377,89.74606,69.75168,106.12317,36.591476,3.511236
17064,TAL2,42.71179,94.690475,70.75119,2.5050101,10.049994,8.643389,2.729525,4.403186,4.7203655,15.760077,7.377444,12.162842,17.545677,10.000347,8.020795,11.376201,43.47826,33.670033,47.900238,55.4281,50.495506,1.2995452
17065,SLC5A7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.506711,0.0,0.0,0.0,0.0,0.0,0.0,56.92355,0.0,87.5801,69.7059,18.837624,2.2379298
17066,UGT2B15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.249554,0.0,3.478261,3.575259,0.0,0.0,0.0,0.0,95.02376,73.06682,97.166985,21.265965,0.0
17067,KLHL41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.65831,0.0,23.529411,107.58494,23.697905,0.0
17068,LINC00379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5062778,0.0,0.0,0.0,37.851135,0.0,13.280212,33.128307,18.181818,0.0
17069,ACR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5772448,0.0,0.0,0.0,0.0,0.0,0.0,54.769173,0.0,38.843212,8.5470085,0.0,2.608242
